TypeNew,StatecodeNew,finance_rate,finance_charges,credit_rating,finance_amount,avarage_emi,noir,noisb,gih,gis,gic
0,1,9.51,"5,612.00",1,"29,500.00","1,463.00",8,4,"2,000.00",0,0
0,1,9.49,"12,816.00",1,"45,000.00","1,606.00",2,4,"2,000.00",0,0
0,1,9,"11,340.00",1,"42,000.00","1,569.00",11,6,"9,000.00",0,0
0,1,11.01,"15,008.00",1,"45,436.00","1,679.00",4,4,"2,000.00",0,"3,000.00"
0,1,8.8,"7,216.00",1,"41,000.00","2,009.00",3,16,"1,26,200.00",0,0
0,1,9.95,"10,699.00",1,"43,000.00","1,790.00",18,10,"10,475.00",0,0
0,1,8.3,"10,168.00",1,"49,000.00","1,972.00",5,14,"2,000.00",0,0
0,1,8.8,"9,504.00",1,"36,000.00","1,264.00",6,29,"2,000.00",0,0
0,1,9.01,"8,440.00",1,"37,460.00","1,530.00",5,6,"2,000.00",0,0
0,1,9.99,"11,984.00",1,"40,000.00","1,444.00",11,8,"6,216.00",0,0
0,1,9.98,"12,280.00",1,"41,000.00","1,480.00",13,7,"15,330.00",0,0
0,1,8.33,"10,996.00",1,"44,000.00","1,528.00",21,14,"2,000.00",0,0
0,1,9.95,"13,428.00",1,"45,000.00","1,623.00",6,4,"2,000.00","8,669.00",0
0,1,9.99,"11,688.00",1,"39,000.00","1,408.00",18,19,"10,205.00",0,0
0,1,9,"10,530.00",1,"39,000.00","1,376.00",15,6,"2,000.00",0,0
0,1,7.7,"5,852.00",1,"38,000.00","1,827.00",33,4,"2,000.00",0,0
0,1,9.98,"12,280.00",1,"41,000.00","1,480.00",8,4,"2,000.00",0,0
0,1,8,"6,400.00",1,"32,000.00","1,280.00",4,4,"2,000.00","7,666.00",0
0,1,9.93,"6,952.00",1,"35,000.00","1,748.00",6,14,"10,300.00",0,0
0,1,7.7,"6,622.00",1,"43,000.00","2,068.00",10,9,"15,458.00",0,0
0,1,9.9,"6,928.00",1,"35,000.00","1,747.00",23,4,"2,000.00","2,700.00",0
0,1,9.9,"7,528.00",1,"38,000.00","1,897.00",11,9,"2,000.00",0,0
0,1,7.7,"6,853.00",1,"44,500.00","2,140.00",15,7,"8,500.00",0,0
0,1,8.33,"7,330.00",1,"44,000.00","2,139.00",6,10,"21,302.00",0,0
0,1,8.33,"6,664.00",1,"32,000.00","1,289.00",35,4,"2,000.00",0,0
0,1,7,"9,240.00",1,"44,000.00","1,479.00",6,6,"2,000.00",0,0
0,1,8.33,"8,955.00",1,"43,000.00","1,732.00",15,14,"2,000.00",0,0
0,1,8.77,"11,313.00",1,"43,000.00","1,509.00",2,5,"2,000.00",0,0
0,1,7.7,"6,776.00",1,"44,000.00","2,116.00",4,6,"6,500.00",0,0
0,1,8.33,"7,497.00",1,"45,000.00","2,187.00",7,4,"17,678.00",0,0
0,1,8.25,"8,250.00",1,"40,000.00","1,608.00",28,4,"2,000.00",0,0
0,1,7.7,"6,006.00",1,"39,000.00","1,875.00",4,6,"2,000.00",0,0
0,1,8.8,"8,140.00",1,"37,000.00","1,505.00",7,14,"2,000.00",0,0
0,1,7.9,"11,850.00",1,"50,000.00","1,718.00",8,7,"19,430.00",0,0
0,1,9.9,"11,284.00",1,"38,000.00","1,369.00",37,6,"9,500.00",0,0
0,1,8.99,"11,597.00",1,"43,000.00","1,517.00",3,4,"2,000.00",0,0
0,1,9,"4,995.00",1,"37,000.00","2,333.00",5,10,"2,000.00",0,0
0,1,8.36,"8,259.00",1,"39,500.00","1,592.00",21,9,"2,000.00",0,0
0,1,7,"3,360.00",1,"32,000.00","1,964.00",28,4,"2,000.00",0,0
0,1,9.34,"10,932.00",1,"39,000.00","1,387.00",7,8,"12,265.00",0,0
0,1,7.99,"6,072.00",1,"38,000.00","1,836.00",9,9,"2,000.00",0,0
0,1,10.52,"3,260.00",1,"31,000.00","2,855.00",5,9,"10,000.00",0,0
0,1,9.33,"11,840.00",1,"42,300.00","1,504.00",49,10,"2,000.00",0,0
0,1,9,"9,000.00",1,"40,000.00","1,633.00",13,4,"7,000.00",0,0
0,1,8.33,"9,246.00",1,"37,000.00","1,285.00",3,11,"10,903.00",0,0
0,1,8.33,"9,246.00",1,"37,000.00","1,285.00",43,4,"14,236.00",0,0
0,1,7.25,"5,510.00",1,"38,000.00","1,813.00",18,10,"2,000.00",0,0
0,1,0,0,1,"30,000.00","1,667.00",7,6,"9,600.00",0,0
0,1,8.86,"11,164.00",1,"42,000.00","1,477.00",5,4,"25,000.00",0,0
0,1,8.33,"7,914.00",1,"38,000.00","1,530.00",3,4,"2,000.00",0,0
0,1,8.33,"10,251.00",1,"41,000.00","1,424.00",5,7,"2,000.00",0,0
0,1,8.33,"6,831.00",1,"41,000.00","1,993.00",6,6,"7,600.00",0,0
0,1,8.33,"5,998.00",1,"36,000.00","1,750.00",33,14,"14,410.00",0,0
0,1,7.9,"10,764.00",1,"54,500.00","2,175.00",28,14,"9,245.00",0,0
0,1,8.33,"10,496.00",1,"42,000.00","1,500.00",28,49,"2,000.00",0,"3,000.00"
0,1,8.3,"7,138.00",1,"43,000.00","2,089.00",7,9,"2,000.00","16,718.00",0
0,1,9.29,"9,894.00",1,"35,500.00","1,261.00",6,9,"2,000.00",0,0
0,1,8.25,"8,869.00",1,"43,000.00","1,730.00",5,16,"12,961.00",0,0
0,1,7.7,"5,544.00",1,"36,000.00","1,731.00",9,14,"2,000.00",0,0
0,1,8.33,"10,746.00",1,"43,000.00","1,493.00",4,4,"8,000.00",0,0
0,1,8.49,"10,443.00",1,"41,000.00","1,429.00",8,6,"2,000.00",0,0
0,1,5.99,"5,990.00",1,"40,000.00","1,533.00",6,9,"2,000.00",0,0
0,1,8.99,"10,249.00",1,"38,000.00","1,340.00",21,4,"10,568.00",0,0
0,1,8.33,"9,996.00",1,"40,000.00","1,389.00",44,19,"13,110.00",0,0
0,1,9.5,"9,025.00",1,"38,000.00","1,568.00",13,14,"2,000.00",0,0
0,1,8.33,"7,289.00",1,"35,000.00","1,410.00",82,9,"9,025.00",0,0
0,1,8.33,"9,996.00",1,"40,000.00","1,428.00",33,4,"2,000.00",0,0
0,1,8.33,"5,560.00",1,"44,500.00","2,781.00",17,9,"10,342.00",0,0
0,1,7.7,"5,236.00",1,"34,000.00","1,635.00",13,4,"2,000.00",0,0
0,1,7.25,"4,785.00",1,"33,000.00","1,574.00",13,24,"15,670.00",0,0
0,1,8.33,"7,497.00",1,"45,000.00","2,187.00",6,27,"7,000.00",0,0
0,1,7.25,"5,510.00",1,"38,000.00","1,813.00",4,14,"7,000.00",0,0
0,1,8.33,"9,996.00",1,"40,000.00","1,389.00",8,4,"2,000.00",0,0
0,1,7.25,"7,830.00",1,"36,000.00","1,218.00",30,4,"8,350.00",0,0
0,1,8.51,"7,152.00",1,"42,000.00","2,253.00",4,5,"10,000.00",0,0
0,1,8.5,"7,140.00",1,"42,000.00","2,253.00",7,6,"10,000.00",0,0
0,1,8,"7,800.00",1,"39,000.00","1,560.00",23,4,"2,000.00",0,0
0,1,8.33,"9,746.00",1,"39,000.00","1,354.00",25,8,"2,000.00",0,0
0,1,8.33,"6,664.00",1,"40,000.00","1,944.00",3,4,"2,000.00",0,0
0,1,8.7,"7,656.00",1,"44,000.00","2,152.00",8,6,"10,750.00",0,0
0,1,8,"8,200.00",1,"41,000.00","1,640.00",23,4,"2,000.00",0,0
0,1,8.77,"11,182.00",1,"42,500.00","1,491.00",13,4,"2,000.00",0,0
0,1,8.8,"10,560.00",1,"40,000.00","1,404.00",4,4,"2,000.00",0,0
0,1,7.7,"5,390.00",1,"35,000.00","1,683.00",21,43,"2,000.00",0,0
0,1,8.33,"10,746.00",1,"43,000.00","1,493.00",5,7,"2,000.00",0,0
0,1,8.3,"7,263.00",1,"35,000.00","1,409.00",33,4,"2,000.00",0,0
0,1,10,"5,600.00",1,"28,000.00","1,400.00",23,4,"2,000.00",0,0
0,1,10,"6,800.00",1,"34,000.00","1,700.00",23,4,"2,000.00",0,0
0,1,10.5,"12,596.00",1,"40,000.00","1,461.00",23,14,"6,201.00",0,0
0,1,10,"8,000.00",1,"40,000.00","2,000.00",23,19,"2,000.00",0,0
0,1,9.51,"8,556.00",1,"30,000.00","1,071.00",41,4,"2,000.00",0,0
0,1,9.48,"5,262.00",1,"37,000.00","2,486.00",28,7,"2,000.00",0,0
0,1,9.49,"10,764.00",1,"37,800.00","1,349.00",25,4,"2,000.00",0,0
0,1,9.49,"7,216.00",1,"38,000.00","1,884.00",40,16,"1,32,000.00",0,0
0,1,6.25,"7,654.00",1,"49,000.00","1,889.00",3,6,"2,000.00",0,0
0,1,7.7,"5,390.00",1,"35,000.00","1,683.00",2,4,"2,000.00",0,0
0,1,7.7,"10,395.00",1,"45,000.00","1,539.00",11,4,"2,000.00",0,0
0,1,7.7,"5,544.00",1,"36,000.00","1,731.00",38,4,"2,000.00",0,0
0,1,7.5,"9,000.00",1,"40,000.00","1,362.00",3,4,"2,000.00",0,0
0,1,7.5,"8,625.00",1,"46,000.00","1,821.00",3,14,"16,111.00",0,0
0,1,10.99,"9,088.00",1,"41,360.00","2,102.00",3,4,"2,000.00",0,0
0,1,10.99,"9,616.00",1,"35,000.00","1,487.00",3,4,"5,066.00",0,0
0,1,9.01,"6,304.00",1,"35,000.00","1,721.00",33,4,"2,000.00",0,0
0,1,8.8,"6,160.00",1,"35,000.00","1,715.00",17,14,"2,000.00",0,0
0,1,7.69,"2,692.00",1,"35,000.00","3,141.00",30,6,"2,000.00",0,0
0,1,11,"7,700.00",1,"35,000.00","1,779.00",3,4,"2,000.00",0,0
0,1,11,"9,625.00",1,"35,000.00","1,487.00",11,4,"2,000.00",0,0
0,1,8.5,"8,500.00",1,"40,000.00","1,617.00",3,9,"2,000.00",0,0
0,1,8.5,"6,800.00",1,"40,000.00","1,950.00",3,16,"7,000.00",0,0
0,1,8.25,"5,940.00",1,"36,000.00","1,748.00",3,8,"2,000.00",0,0
0,1,11,"8,140.00",1,"37,000.00","1,881.00",3,9,"2,000.00",0,0
0,1,11,"7,920.00",1,"36,000.00","1,830.00",3,26,"2,000.00",0,0
0,1,11,"8,140.00",1,"37,000.00","1,881.00",3,4,"2,000.00",0,0
0,1,11,"8,140.00",1,"37,000.00","1,880.00",3,4,"2,000.00",0,0
0,1,11,"6,380.00",1,"29,000.00","1,474.00",3,4,"2,000.00",0,0
0,1,7.8,"2,730.00",1,"35,000.00","3,145.00",15,4,"15,300.00",0,0
0,1,7.5,"5,625.00",1,"30,000.00","1,188.00",5,9,"9,846.00",0,0
0,1,10.72,"8,576.00",1,"40,000.00","2,024.00",29,16,"7,000.00",0,0
0,1,9.52,"5,524.00",1,"29,000.00","1,644.00",20,11,"2,000.00",0,0
0,1,10.51,"7,984.00",1,"38,000.00","1,916.00",38,10,"2,000.00",0,0
0,1,8.33,"6,331.00",1,"38,000.00","2,111.00",31,10,"7,000.00",0,0
0,1,8.88,"8,656.00",1,"39,000.00","1,702.00",30,6,"2,000.00","5,559.00",0
0,1,8.01,"5,608.00",1,"35,000.00","1,692.00",18,4,"2,000.00",0,0
0,1,9.19,"2,940.00",1,"32,000.00","3,494.00",4,5,"7,106.00",0,0
0,1,7.31,"7,215.00",1,"39,495.00","1,557.00",23,4,"2,000.00",0,0
0,1,7.38,"6,508.00",1,"35,300.00","1,608.00",28,4,"2,000.00",0,0
0,1,9.17,"6,968.00",1,"38,000.00","2,044.00",23,4,"2,000.00",0,"3,000.00"
0,1,8.51,"9,441.00",1,"37,000.00","1,290.00",35,15,"8,038.00",0,0
0,1,7.93,"4,840.00",1,"30,500.00","1,767.00",4,4,"5,900.00",0,0
0,1,7.44,"5,881.00",1,"39,500.00","2,161.00",35,4,"2,000.00",0,"3,000.00"
0,1,9.52,"10,119.00",1,"42,500.00","1,754.00",13,4,"2,000.00",0,0
0,1,7.91,"5,300.00",1,"33,500.00","1,940.00",42,4,"2,000.00",0,0
0,1,9.52,"12,852.00",1,"45,000.00","1,607.00",32,9,"6,437.00","6,289.00",0
0,1,8.52,"10,220.00",1,"40,000.00","1,395.00",8,14,"2,000.00",0,0
0,1,9.51,"5,778.00",1,"40,500.00","2,571.00",13,4,"2,000.00",0,0
0,1,8.72,"5,930.00",1,"34,000.00","1,815.00",36,9,"2,000.00",0,0
0,1,8.38,"6,399.00",1,"38,200.00","2,230.00",33,4,"2,000.00",0,0
0,1,9.5,"7,752.00",1,"40,800.00","2,023.00",33,4,"2,000.00",0,0
0,1,9.21,"13,158.00",1,"47,600.00","1,787.00",23,22,"8,234.00",0,0
0,1,9.51,"7,416.00",1,"39,000.00","1,934.00",6,4,"2,000.00",0,0
0,1,9.5,"8,228.00",1,"43,300.00","2,147.00",8,26,"2,000.00","12,072.00",0
0,1,8.13,"6,420.00",1,"39,500.00","2,296.00",28,9,"2,000.00",0,0
0,1,9.76,"8,703.00",1,"44,600.00","2,221.00",24,6,"6,331.00",0,0
0,1,9.77,"9,600.00",1,"39,300.00","1,630.00",18,11,"9,250.00",0,0
0,1,7.37,"7,372.00",1,"40,000.00","1,822.00",8,19,"2,000.00",0,0
0,1,9.76,"9,340.00",1,"38,300.00","1,588.00",13,19,"2,000.00",0,0
0,1,9.75,"10,556.00",1,"36,100.00","1,296.00",28,4,"2,000.00",0,0
0,1,6.73,"5,652.00",1,"42,000.00","2,508.00",19,4,"9,185.00",0,0
0,1,7.8,"5,520.00",1,"35,400.00","1,860.00",23,14,"2,000.00",0,0
0,1,8.22,"5,635.00",1,"34,300.00","1,664.00",5,4,"8,016.00",0,0
0,1,10.49,"5,272.00",1,"33,500.00","2,154.00",33,14,"12,000.00",0,0
0,1,8.31,"6,486.00",1,"39,000.00","2,394.00",33,24,"2,000.00",0,0
0,1,7.8,"6,368.00",1,"40,800.00","2,144.00",13,24,"2,000.00",0,0
0,1,9.05,"9,050.00",1,"40,000.00","1,635.00",13,4,"2,000.00",0,0
0,1,8.54,"7,000.00",1,"41,000.00","2,000.00",28,19,"7,000.00",0,0
0,1,7.38,"7,568.00",1,"41,000.00","1,868.00",13,12,"2,000.00",0,0
0,1,8.11,"4,624.00",1,"38,000.00","2,368.00",15,9,"2,000.00",0,0
0,1,8,"7,400.00",1,"37,000.00","1,480.00",23,4,"2,000.00",0,0
0,1,7.58,"5,304.00",1,"35,000.00","1,832.00",233,24,"7,000.00",0,0
0,1,8.52,"7,328.00",1,"43,000.00","2,097.00",9,13,"15,810.00",0,0
0,1,8.81,"8,150.00",1,"37,000.00","1,505.00",3,4,"2,000.00",0,0
0,1,10.03,"8,760.00",1,"34,950.00","1,457.00",40,19,"2,000.00","13,567.00",0
0,1,12.01,"9,608.00",1,"40,000.00","2,067.00",28,16,"8,644.00",0,0
0,1,12.01,"9,608.00",1,"40,000.00","2,067.00",11,4,"2,000.00",0,0
0,1,10.01,"10,010.00",1,"40,000.00","1,667.00",10,4,"6,975.00",0,0
0,1,12.01,"8,168.00",1,"34,000.00","1,757.00",33,4,"2,000.00",0,0
0,1,10,"7,600.00",1,"38,000.00","1,900.00",17,4,"24,380.00",0,0
0,1,9,"5,128.00",1,"38,000.00","2,396.00",3,4,"2,000.00",0,0
0,1,10.01,"5,856.00",1,"39,000.00","2,492.00",9,14,"7,000.00",0,0
0,1,10,"6,400.00",1,"32,000.00","1,600.00",23,4,"2,000.00",0,0
0,1,11.51,"8,285.00",1,"36,000.00","2,122.00",53,24,"2,000.00",0,0
0,1,8.25,"6,600.00",1,"40,000.00","1,942.00",33,4,"2,000.00",0,0
0,1,11.02,"7,253.00",1,"32,900.00","1,924.00",28,4,"2,000.00",0,0
0,1,8.8,"8,938.00",1,"40,627.00","1,652.00",3,4,"2,000.00",0,0
0,1,11.52,"10,020.00",1,"34,800.00","1,494.00",3,4,"2,000.00",0,0
0,1,11.5,"10,640.00",1,"37,000.00","1,588.00",3,4,"2,000.00",0,0
0,1,11.52,"11,090.00",1,"38,500.00","1,653.00",3,4,"2,000.00",0,0
0,1,11.51,"11,800.00",1,"41,000.00","1,760.00",205,29,"10,000.00",0,0
0,1,11.5,"12,510.00",1,"43,500.00","1,867.00",8,4,"14,685.00",0,0
0,1,11.02,"5,953.00",1,"27,000.00","1,579.00",3,19,"7,000.00",0,0
0,1,11.5,"10,060.00",1,"35,000.00","1,502.00",3,4,"2,000.00",0,0
0,1,10.49,"6,712.00",1,"32,000.00","1,613.00",3,4,"2,000.00",0,0
0,1,12.02,"10,456.00",1,"29,000.00","1,096.00",3,4,"2,000.00",0,0
0,1,11.51,"11,510.00",1,"40,000.00","1,717.00",3,4,"2,000.00",0,0
0,1,11.5,"11,788.00",1,"41,000.00","1,760.00",40,4,"2,000.00",0,0
0,1,7.49,"7,160.00",1,"47,800.00","2,290.00",3,4,"2,000.00",0,0
0,1,10.5,"8,608.00",1,"41,000.00","2,067.00",23,19,"7,000.00",0,0
0,1,11.01,"8,368.00",1,"38,000.00","1,932.00",3,4,"2,000.00",0,0
0,1,11.24,"6,746.00",1,"40,000.00","2,597.00",3,4,"2,000.00",0,0
0,1,8.91,"10,020.00",1,"45,000.00","1,834.00",43,4,"2,000.00",0,0
0,1,10.99,"4,012.00",1,"36,500.00","3,376.00",23,4,"2,000.00",0,0
0,1,9.5,"9,975.00",1,"42,000.00","1,733.00",27,14,"2,000.00",0,0
0,1,12,"7,680.00",1,"32,000.00","1,654.00",3,4,"2,000.00",0,0
0,1,12.5,"11,875.00",1,"38,000.00","1,663.00",3,4,"2,000.00",0,0
0,1,9.25,"5,943.00",1,"32,120.00","1,586.00",3,4,"2,000.00","9,555.00",0
0,1,12,"12,150.00",1,"40,500.00","1,755.00",3,4,"2,000.00","6,691.00",0
0,1,9.5,"7,355.00",1,"38,700.00","1,919.00",32,9,"2,000.00",0,0
0,1,9.52,"5,642.00",1,"29,638.00","1,470.00",23,19,"2,000.00",0,0
0,1,12.01,"7,448.00",1,"31,000.00","1,602.00",55,20,"9,959.00","7,459.00",0
0,1,9.5,"6,840.00",1,"36,000.00","1,785.00",33,9,"10,579.00",0,0
0,1,10.5,"3,024.00",1,"28,800.00","2,652.00",4,6,"9,221.00","7,282.00",0
0,1,6.75,"7,955.00",1,"47,150.00","1,837.00",21,13,"2,000.00",0,0
0,1,7.75,"9,157.00",1,"47,260.00","1,880.00",13,7,"2,000.00",0,0
0,1,9,"8,415.00",1,"46,756.00","2,299.00",33,9,"2,000.00",0,0
0,1,8.8,"11,620.00",1,"44,000.00","1,545.00",5,6,"2,000.00",0,0
0,1,8.8,"9,504.00",1,"36,000.00","1,264.00",36,18,"2,000.00",0,0
0,1,8.8,"9,764.00",1,"37,000.00","1,299.00",6,6,"10,000.00",0,0
0,1,7.7,"4,042.00",1,"35,000.00","2,169.00",5,8,"2,000.00",0,0
0,1,10.51,"5,594.00",1,"35,500.00","2,283.00",29,4,"2,000.00",0,0
0,1,10.01,"9,580.00",1,"38,300.00","1,596.00",10,4,"2,000.00",0,0
0,1,10.5,"9,450.00",1,"36,000.00","1,515.00",18,4,"2,000.00",0,0
0,1,11.02,"10,325.00",1,"37,495.00","1,594.00",23,4,"2,000.00",0,0
0,1,11.97,"8,466.00",1,"35,358.00","1,826.00",38,4,"2,000.00",0,0
0,1,11.01,"5,806.00",1,"35,144.00","2,275.00",6,4,"2,000.00",0,0
0,1,10.19,"7,623.00",1,"29,937.00","1,252.00",33,4,"2,000.00",0,0
0,1,10.8,"10,446.00",1,"32,250.00","1,186.00",7,4,"2,000.00",0,0
0,1,11,"6,295.00",1,"38,165.00","2,470.00",38,10,"22,000.00",0,0
0,1,12,"14,396.00",1,"40,000.00","1,511.00",33,19,"7,518.00",0,0
0,1,8.99,"8,700.00",1,"38,700.00","1,580.00",8,14,"2,000.00",0,0
0,1,10.62,"10,350.00",1,"39,000.00","1,645.00",26,4,"2,000.00",0,0
0,1,8,"5,760.00",1,"36,000.00","1,740.00",29,9,"2,000.00",0,0
0,1,8.32,"4,560.00",1,"27,400.00","1,598.00",10,4,"2,000.00",0,0
0,1,10,"8,640.00",1,"43,200.00","2,160.00",28,4,"37,000.00",0,0
0,1,10,"8,000.00",1,"40,000.00","2,000.00",28,4,"2,000.00",0,0
0,1,10.51,"8,832.00",1,"42,000.00","2,118.00",4,8,"2,000.00",0,0
0,1,9,"5,400.00",1,"30,000.00","1,475.00",5,4,"2,000.00","3,108.00",0
0,1,10,"7,400.00",1,"37,000.00","1,850.00",4,4,"2,000.00",0,0
0,1,9.6,"7,780.00",1,"40,500.00","2,414.00",40,6,"2,000.00",0,0
0,1,11.22,"6,172.00",1,"27,500.00","1,403.00",23,4,"2,000.00",0,0
0,1,9.24,"7,024.00",1,"38,000.00","1,876.00",13,4,"2,000.00",0,0
0,1,11.02,"8,532.00",1,"38,700.00","1,968.00",2,4,"2,000.00",0,0
0,1,8.98,"5,143.00",1,"38,165.00","2,406.00",33,9,"2,000.00",0,0
0,1,10.3,"8,067.00",1,"39,165.00","1,968.00",31,22,"2,000.00",0,0
0,1,8,"4,047.00",1,"50,577.00","4,552.00",3,4,"2,000.00",0,0
0,1,11.26,"7,880.00",1,"35,000.00","2,144.00",23,19,"2,000.00",0,0
0,1,13.4,"8,040.00",1,"30,000.00","1,585.00",23,4,"8,257.00",0,0
0,1,13.27,"8,760.00",1,"33,000.00","1,740.00",9,24,"2,000.00",0,0
0,1,13.26,"9,280.00",1,"35,000.00","1,845.00",33,4,"2,000.00",0,0
0,1,13.25,"8,216.00",1,"31,000.00","1,634.00",23,19,"2,000.00",0,0
0,1,11.52,"8,528.00",1,"37,000.00","1,897.00",18,4,"2,000.00",0,0
0,1,11.51,"8,056.00",1,"35,000.00","1,794.00",5,4,"2,000.00",0,0
0,1,9.51,"8,320.00",1,"35,000.00","1,444.00",13,19,"2,000.00",0,0
0,1,8.35,"5,845.00",1,"35,000.00","1,945.00",33,4,"2,000.00",0,0
0,1,11.6,"6,960.00",1,"30,000.00","1,540.00",38,4,"2,000.00",0,0
0,1,8.27,"5,456.00",1,"33,000.00","1,748.00",3,4,"2,000.00",0,0
0,1,10.01,"9,410.00",1,"37,600.00","1,567.00",3,4,"2,000.00",0,0
0,1,10.02,"9,390.00",1,"37,500.00","1,563.00",3,4,"2,000.00",0,0
0,1,8.32,"6,574.00",1,"39,500.00","2,194.00",3,4,"2,000.00",0,0
0,1,10,"7,800.00",1,"39,000.00","1,950.00",3,4,"2,000.00",0,0
0,1,10,"7,440.00",1,"37,200.00","1,860.00",28,4,"2,000.00",0,0
0,1,8.51,"9,700.00",1,"38,000.00","1,325.00",26,9,"2,000.00",0,0
0,1,8.02,"4,088.00",1,"34,000.00","2,116.00",5,9,"10,920.00",0,0
0,1,7.51,"5,560.00",1,"37,000.00","2,128.00",39,14,"2,000.00",0,0
0,1,8.5,"9,439.00",1,"37,000.00","1,290.00",36,10,"2,000.00",0,"3,000.00"
0,1,7.01,"5,676.00",1,"40,500.00","1,924.00",22,13,"2,000.00",0,0
0,1,7.02,"4,072.00",1,"29,000.00","1,378.00",3,9,"2,000.00",0,0
0,1,7,"3,920.00",1,"28,000.00","1,330.00",15,4,"2,000.00",0,0
0,1,8.49,"6,791.00",1,"31,999.00","1,293.00",24,14,"2,000.00",0,0
0,1,8.49,"5,353.00",1,"31,511.00","1,536.00",23,14,"2,000.00",0,0
0,1,9.02,"8,459.00",1,"37,530.00","1,533.00",25,7,"8,000.00",0,0
0,1,8.51,"7,152.00",1,"42,000.00","2,048.00",43,12,"2,000.00",0,0
0,1,9.01,"9,311.00",1,"41,329.00","1,688.00",13,4,"10,379.00",0,"3,000.00"
0,1,9.52,"5,236.00",1,"27,500.00","1,364.00",26,7,"2,000.00",0,0
0,1,8,"7,800.00",1,"39,000.00","1,560.00",35,9,"2,000.00",0,0
0,1,9,"9,160.00",1,"40,700.00","1,662.00",3,7,"2,000.00",0,0
0,1,6.53,"5,907.00",1,"36,183.00","1,403.00",23,14,"2,000.00",0,0
0,1,6.51,"4,925.00",1,"30,265.00","1,173.00",37,6,"2,000.00",0,0
0,1,7.8,"7,970.00",1,"40,870.00","1,628.00",13,9,"2,000.00",0,0
0,1,7.5,"6,752.00",1,"36,028.00","1,426.00",53,29,"2,000.00","1,02,800.00",0
0,1,8.51,"8,080.00",1,"38,000.00","1,536.00",33,6,"2,000.00",0,0
0,1,8,"3,264.00",1,"40,800.00","3,672.00",28,4,"2,000.00",0,0
0,1,8.51,"10,204.00",1,"47,966.00","1,939.00",31,4,"2,000.00",0,0
0,1,8.51,"7,464.00",1,"43,856.00","2,566.00",26,6,"7,215.00",0,0
0,1,8.5,"7,650.00",1,"36,000.00","1,455.00",6,4,"7,104.00",0,0
0,1,7.5,"7,500.00",1,"40,000.00","1,584.00",23,7,"2,000.00",0,0
0,1,9.5,"14,250.00",1,"50,000.00","1,785.00",13,12,"14,363.00",0,0
0,1,9.51,"8,319.00",1,"35,000.00","1,444.00",26,6,"2,000.00","14,978.00",0
0,1,10.52,"11,672.00",1,"37,000.00","1,352.00",23,6,"2,000.00",0,0
0,1,8.99,"11,056.00",1,"41,000.00","1,446.00",33,24,"2,000.00",0,0
0,1,8.02,"9,383.00",1,"39,000.00","1,344.00",18,28,"30,296.00",0,0
0,1,10.01,"12,316.00",1,"41,000.00","1,481.00",13,6,"2,000.00",0,0
0,1,10,"8,750.00",1,"35,000.00","1,459.00",15,9,"2,000.00",0,0
0,1,8.5,"6,460.00",1,"38,000.00","1,853.00",13,12,"2,000.00",0,0
0,1,9.75,"9,020.00",1,"37,000.00","1,534.00",33,10,"2,000.00",0,0
0,1,10,"7,200.00",1,"36,000.00","1,800.00",3,7,"7,777.00",0,0
0,1,7.76,"6,790.00",1,"35,000.00","1,393.00",24,9,"2,000.00",0,0
0,1,10.5,"6,618.00",1,"42,000.00","2,701.00",6,4,"10,608.00",0,0
0,2,8.5,"3,825.00",1,"30,000.00","1,990.00",30,19,"7,000.00",0,0
0,2,9,"3,375.00",1,"25,000.00","1,550.00",34,14,"7,000.00",0,0
0,2,9.33,"4,340.00",1,"31,000.00","1,965.00",2,4,"2,000.00",0,0
0,2,9,"3,960.00",1,"22,000.00","1,080.00",13,19,"11,408.00",0,0
0,2,9.5,"4,417.00",1,"31,000.00","1,965.00",38,19,"11,504.00",0,0
0,2,10.5,"4,830.00",1,"23,000.00","1,160.00",33,13,"21,000.00",0,"3,000.00"
0,2,10.5,"6,510.00",1,"31,000.00","1,560.00",43,7,"12,760.00",0,0
0,2,9,"7,200.00",1,"40,000.00","2,050.00",28,6,"2,000.00",0,0
0,2,10,"5,000.00",1,"25,000.00","1,250.00",15,23,"2,000.00",0,0
0,2,13.78,"8,265.00",1,"30,000.00","1,465.00",3,4,"2,000.00",0,0
0,2,13.78,"8,544.00",1,"31,000.00","1,650.00",3,4,"8,487.00","6,949.00",0
0,2,8.5,"3,910.00",1,"23,000.00","1,121.00",32,4,"2,000.00",0,0
0,2,10.8,"2,808.00",1,"26,000.00","2,400.00",43,29,"2,000.00",0,0
0,2,10,"5,000.00",1,"25,000.00","1,300.00",3,9,"8,150.00",0,0
0,3,8,"8,400.00",1,"42,000.00","1,680.00",5,11,"2,000.00",0,0
0,3,8.5,"6,120.00",1,"36,000.00","1,755.00",10,4,"9,024.00",0,0
0,3,8.5,"5,270.00",1,"31,000.00","1,511.00",3,4,"2,000.00",0,0
0,3,6,"4,200.00",1,"35,000.00","1,633.00",13,4,"10,000.00",0,0
0,3,9.5,"3,848.00",1,"27,000.00","1,710.00",4,13,"15,824.00",0,0
0,3,9.25,"5,365.00",1,"29,000.00","1,430.00",44,4,"2,000.00",0,0
0,3,8.9,"5,518.00",1,"31,000.00","1,520.00",40,4,"2,000.00",0,"3,000.00"
0,3,6.5,"3,107.00",1,"23,900.00","1,125.00",12,4,"2,000.00",0,0
